goId	description	size	overlap	interestGene	expect	enrichmentRatio	pValue	FDR
GO:0007154	cell communication	5304	13	APP|0;KRAS|0;MTNR1A|0;NTRK1|0;RPL11|1;RPL26|1;TRIM25|0;IKBKG|0;MFHAS1|1;RPL23|1;SASH1|1;CALML5|0;TNIP2|0	10.05886071503828	1.2923928830791576	0.16509581613294189	1
GO:0099565	chemical synaptic transmission, postsynaptic	95	1	APP|0	0.18016436046919995	5.550487329434699	0.1655095386234985	1
GO:1904019	epithelial cell apoptotic process	95	1	TNIP2|0	0.18016436046919995	5.550487329434699	0.1655095386234985	1
GO:0046632	alpha-beta T cell differentiation	96	1	RUNX3|0	0.18206082742150734	5.49266975308642	0.16710275333550284	1
GO:0050905	neuromuscular process	96	1	APP|0	0.18206082742150734	5.49266975308642	0.16710275333550284	1
GO:1902807	negative regulation of cell cycle G1/S phase transition	96	1	RPL26|1	0.18206082742150734	5.49266975308642	0.16710275333550284	1
GO:0046916	cellular transition metal ion homeostasis	97	1	APP|0	0.1839572943738147	5.436044291714396	0.16869303872267094	1
GO:0050868	negative regulation of T cell activation	97	1	RUNX3|0	0.1839572943738147	5.436044291714396	0.16869303872267094	1
GO:0006796	phosphate-containing compound metabolic process	2911	8	APP|0;RUNX3|0;KRAS|0;NTRK1|0;IKBKG|0;MFHAS1|1;SASH1|1;TNIP2|0	5.5206152981667485	1.4491138338613434	0.17035567446966704	1
GO:0051346	negative regulation of hydrolase activity	395	2	APP|0;SERPINB4|0	0.7491044461614104	2.669854664791374	0.17165621435577405	1
GO:0035305	negative regulation of dephosphorylation	99	1	MFHAS1|1	0.18775022827842944	5.326225215114104	0.17186484223028842	1
GO:0006974	cellular response to DNA damage stimulus	759	3	RPL26|1;TRIM25|0;IKBKG|0	1.4394184168012922	2.0841750841750843	0.17205750534585607	1
GO:0050896	response to stimulus	7411	17	APP|0;RUNX3|0;KRAS|0;MTNR1A|0;NTRK1|0;RPL11|1;RPL26|1;RPL39|1;RPS15A|1;SERPINB4|0;TRIM25|0;IKBKG|0;MFHAS1|1;RPL23|1;SASH1|1;CALML5|0;TNIP2|0	14.054716583549904	1.2095583641933663	0.17307201157152674	1
GO:0007569	cell aging	100	1	KRAS|0	0.1896466952307368	5.272962962962963	0.17344637068267144	1
GO:0033138	positive regulation of peptidyl-serine phosphorylation	100	1	APP|0	0.1896466952307368	5.272962962962963	0.17344637068267144	1
GO:0030330	DNA damage response, signal transduction by p53 class mediator	101	1	RPL26|1	0.19154316218304418	5.220755408874221	0.17502499047410958	1
GO:0008630	intrinsic apoptotic signaling pathway in response to DNA damage	102	1	RPL26|1	0.19343962913535154	5.16957153231663	0.17660070674867134	1
GO:0018107	peptidyl-threonine phosphorylation	102	1	APP|0	0.19343962913535154	5.16957153231663	0.17660070674867134	1
GO:0044774	mitotic DNA integrity checkpoint	102	1	RPL26|1	0.19343962913535154	5.16957153231663	0.17660070674867134	1
GO:0050906	detection of stimulus involved in sensory perception	102	1	NTRK1|0	0.19343962913535154	5.16957153231663	0.17660070674867134	1
GO:0006793	phosphorus metabolic process	2937	8	APP|0;RUNX3|0;KRAS|0;NTRK1|0;IKBKG|0;MFHAS1|1;SASH1|1;TNIP2|0	5.56992343892674	1.436285451266725	0.1766956080551776	1
GO:0098542	defense response to other organism	407	2	RPL39|1;TRIM25|0	0.7718620495890988	2.5911365911365913	0.17982146005451982	1
GO:0009581	detection of external stimulus	105	1	NTRK1|0	0.19912902999227364	5.021869488536155	0.18131048578082853	1
GO:0014013	regulation of gliogenesis	105	1	APP|0	0.19912902999227364	5.021869488536155	0.18131048578082853	1
GO:0032479	regulation of type I interferon production	106	1	TRIM25|0	0.20102549694458102	4.974493361285814	0.1828746392540752	1
GO:0007265	Ras protein signal transduction	412	2	KRAS|0;NTRK1|0	0.7813443843506356	2.5596907587198854	0.1832429351174194	1
GO:0002062	chondrocyte differentiation	107	1	RUNX3|0	0.20292196389688838	4.928002769124265	0.18443591480004762	1
GO:0009582	detection of abiotic stimulus	107	1	NTRK1|0	0.20292196389688838	4.928002769124265	0.18443591480004762	1
GO:0032606	type I interferon production	107	1	TRIM25|0	0.20292196389688838	4.928002769124265	0.18443591480004762	1
GO:0002698	negative regulation of immune effector process	108	1	SERPINB4|0	0.20481843084919574	4.882373113854595	0.18599431751062112	1
GO:0050864	regulation of B cell activation	108	1	TNIP2|0	0.20481843084919574	4.882373113854595	0.18599431751062112	1
GO:1903038	negative regulation of leukocyte cell-cell adhesion	108	1	RUNX3|0	0.20481843084919574	4.882373113854595	0.18599431751062112	1
GO:1903828	negative regulation of cellular protein localization	108	1	MFHAS1|1	0.20481843084919574	4.882373113854595	0.18599431751062112	1
GO:0022402	cell cycle process	1194	4	APP|0;RPL26|1;RPL23|1;CALML5|0	2.2643815410549974	1.7664867547614618	0.18651936010577364	1
GO:0002687	positive regulation of leukocyte migration	109	1	APP|0	0.20671489780150312	4.837580699966021	0.18754985246901956	1
GO:0010508	positive regulation of autophagy	109	1	IKBKG|0	0.20671489780150312	4.837580699966021	0.18754985246901956	1
GO:0018210	peptidyl-threonine modification	109	1	APP|0	0.20671489780150312	4.837580699966021	0.18754985246901956	1
GO:0033209	tumor necrosis factor-mediated signaling pathway	109	1	IKBKG|0	0.20671489780150312	4.837580699966021	0.18754985246901956	1
GO:0050769	positive regulation of neurogenesis	419	2	APP|0;NTRK1|0	0.7946196530167872	2.5169274286219396	0.18805074563906843	1
GO:0007409	axonogenesis	422	2	APP|0;NTRK1|0	0.8003090538737093	2.4990345796033	0.19011728570018205	1
GO:0000122	negative regulation of transcription by RNA polymerase II	801	3	RUNX3|0;RPS14|1;RPL23|1	1.5190700287982017	1.9748924954917466	0.1921648146341155	1
GO:0045727	positive regulation of translation	112	1	RPL26|1	0.21240429865842522	4.708002645502646	0.19219930153397413	1
GO:0046718	viral entry into host cell	112	1	TRIM25|0	0.21240429865842522	4.708002645502646	0.19219930153397413	1
GO:0051960	regulation of nervous system development	804	3	APP|0;NTRK1|0;LRRN3|1	1.524759429655124	1.9675234936428967	0.19362561229224706	1
GO:0007173	epidermal growth factor receptor signaling pathway	113	1	APP|0	0.21430076561073258	4.666338905276959	0.19374341614343138	1
GO:0031644	regulation of neurological system process	113	1	APP|0	0.21430076561073258	4.666338905276959	0.19374341614343138	1
GO:0050680	negative regulation of epithelial cell proliferation	113	1	RUNX3|0	0.21430076561073258	4.666338905276959	0.19374341614343138	1
GO:0071482	cellular response to light stimulus	113	1	RPL26|1	0.21430076561073258	4.666338905276959	0.19374341614343138	1
GO:0007166	cell surface receptor signaling pathway	2546	7	APP|0;KRAS|0;NTRK1|0;TRIM25|0;IKBKG|0;SASH1|1;TNIP2|0	4.828404860574559	1.4497541532105556	0.19553459764129544	1
GO:0050728	negative regulation of inflammatory response	115	1	MFHAS1|1	0.21809369951534732	4.5851851851851855	0.1968231229980807	1
GO:0010498	proteasomal protein catabolic process	433	2	RPL11|1;TRIM25|0	0.8211701903490903	2.4355487126849718	0.19772362845411917	1
GO:0002478	antigen processing and presentation of exogenous peptide antigen	116	1	IKBKG|0	0.21999016646765468	4.54565772669221	0.19835872529797105	1
GO:0002831	regulation of response to biotic stimulus	116	1	SASH1|1	0.21999016646765468	4.54565772669221	0.19835872529797105	1
GO:0030335	positive regulation of cell migration	435	2	APP|0;SASH1|1	0.8249631242537051	2.4243507875691783	0.1991112448980732	1
GO:0032434	regulation of proteasomal ubiquitin-dependent protein catabolic process	117	1	RPL11|1	0.22188663341996206	4.506805951250396	0.19989150020179913	1
GO:0030183	B cell differentiation	118	1	NTRK1|0	0.22378310037226942	4.468612680477087	0.20142145271557754	1
GO:0022414	reproductive process	1236	4	APP|0;KRAS|0;MTNR1A|0;NTRK1|0	2.3440331530519067	1.706460505813257	0.2030704667581975	1
GO:0000003	reproduction	1239	4	APP|0;KRAS|0;MTNR1A|0;NTRK1|0	2.349722553908829	1.7023286401817477	0.2042710687776208	1
GO:0050729	positive regulation of inflammatory response	120	1	APP|0	0.22757603427688416	4.394135802469136	0.204472910554504	1
GO:1900180	regulation of protein localization to nucleus	120	1	MFHAS1|1	0.22757603427688416	4.394135802469136	0.204472910554504	1
GO:0008284	positive regulation of cell proliferation	827	3	KRAS|0;RPS15A|1;RPL23|1	1.5683781695581933	1.9128039768910388	0.20492477992954916	1
GO:0051093	negative regulation of developmental process	827	3	APP|0;RUNX3|0;KRAS|0	1.5683781695581933	1.9128039768910388	0.20492477992954916	1
GO:0042592	homeostatic process	1674	5	APP|0;KRAS|0;RPS14|1;RPS17|1;MFHAS1|1	3.174685678162534	1.5749590689853534	0.20505188473921088	1
GO:0002576	platelet degranulation	122	1	APP|0	0.2313689681814989	4.322100789313904	0.20751313869291488	1
GO:0055076	transition metal ion homeostasis	122	1	APP|0	0.2313689681814989	4.322100789313904	0.20751313869291488	1
GO:0019884	antigen processing and presentation of exogenous antigen	123	1	IKBKG|0	0.23326543513380626	4.286961758506474	0.20902905404929406	1
GO:0032640	tumor necrosis factor production	123	1	APP|0	0.23326543513380626	4.286961758506474	0.20902905404929406	1
GO:0038093	Fc receptor signaling pathway	123	1	IKBKG|0	0.23326543513380626	4.286961758506474	0.20902905404929406	1
GO:1903707	negative regulation of hemopoiesis	123	1	RUNX3|0	0.23326543513380626	4.286961758506474	0.20902905404929406	1
GO:2000147	positive regulation of cell motility	451	2	APP|0;SASH1|1	0.8553065954906229	2.338342777367168	0.21025861812832314	1
GO:0060078	regulation of postsynaptic membrane potential	124	1	APP|0	0.23516190208611362	4.252389486260454	0.21054217687348764	1
GO:0009894	regulation of catabolic process	840	3	RPL11|1;IKBKG|0;RPL23|1	1.593032239938189	1.8832010582010583	0.2113852699591552	1
GO:0030260	entry into host cell	125	1	TRIM25|0	0.237058369038421	4.21837037037037	0.2120525121122332	1
GO:0030534	adult behavior	125	1	APP|0	0.237058369038421	4.21837037037037	0.2120525121122332	1
GO:0042770	signal transduction in response to DNA damage	125	1	RPL26|1	0.237058369038421	4.21837037037037	0.2120525121122332	1
GO:0044409	entry into host	125	1	TRIM25|0	0.237058369038421	4.21837037037037	0.2120525121122332	1
GO:0051806	entry into cell of other organism involved in symbiotic interaction	125	1	TRIM25|0	0.237058369038421	4.21837037037037	0.2120525121122332	1
GO:0051828	entry into other organism involved in symbiotic interaction	125	1	TRIM25|0	0.237058369038421	4.21837037037037	0.2120525121122332	1
GO:0043066	negative regulation of apoptotic process	842	3	KRAS|0;NTRK1|0;TNIP2|0	1.5968251738428039	1.8787278965426235	0.21238368462920698	1
GO:0035304	regulation of protein dephosphorylation	126	1	MFHAS1|1	0.23895483599072836	4.184891240446796	0.2135600647038548	1
GO:0045580	regulation of T cell differentiation	126	1	RUNX3|0	0.23895483599072836	4.184891240446796	0.2135600647038548	1
GO:0050777	negative regulation of immune response	126	1	SERPINB4|0	0.23895483599072836	4.184891240446796	0.2135600647038548	1
GO:0051250	negative regulation of lymphocyte activation	126	1	RUNX3|0	0.23895483599072836	4.184891240446796	0.2135600647038548	1
GO:0030163	protein catabolic process	845	3	RPL11|1;TRIM25|0;RPL23|1	1.602514574699726	1.8720578566732413	0.21388349418110586	1
GO:0031667	response to nutrient levels	457	2	NTRK1|0;TRIM25|0	0.8666853972044671	2.3076424345570956	0.21445832053775904	1
GO:0002706	regulation of lymphocyte mediated immunity	127	1	SERPINB4|0	0.24085130294303575	4.151939340915719	0.21506483957827893	1
GO:0046631	alpha-beta T cell activation	127	1	RUNX3|0	0.24085130294303575	4.151939340915719	0.21506483957827893	1
GO:0044703	multi-organism reproductive process	848	3	APP|0;KRAS|0;MTNR1A|0	1.6082039755566482	1.8654350104821802	0.21538589741991754	1
GO:0031023	microtubule organizing center organization	128	1	CALML5|0	0.2427477698953431	4.119502314814815	0.21656684165704498	1
GO:0048002	antigen processing and presentation of peptide antigen	128	1	IKBKG|0	0.2427477698953431	4.119502314814815	0.21656684165704498	1
GO:1903900	regulation of viral life cycle	128	1	TRIM25|0	0.2427477698953431	4.119502314814815	0.21656684165704498	1
GO:0019219	regulation of nucleobase-containing compound metabolic process	3572	9	APP|0;RUNX3|0;KRAS|0;NTRK1|0;RPS14|1;TRIM25|0;IKBKG|0;RPL23|1;TNIP2|0	6.7741799536419185	1.328574094811497	0.21712169075544197	1
GO:0061564	axon development	462	2	APP|0;NTRK1|0	0.8761677319660041	2.2826679493346163	0.21796532504346877	1
GO:0008037	cell recognition	129	1	APP|0	0.24464423684765046	4.087568188343383	0.21806607585332116	1
GO:0008203	cholesterol metabolic process	129	1	APP|0	0.24464423684765046	4.087568188343383	0.21806607585332116	1
GO:0033135	regulation of peptidyl-serine phosphorylation	129	1	APP|0	0.24464423684765046	4.087568188343383	0.21806607585332116	1
GO:0071236	cellular response to antibiotic	129	1	RPL23|1	0.24464423684765046	4.087568188343383	0.21806607585332116	1
GO:0071706	tumor necrosis factor superfamily cytokine production	129	1	APP|0	0.24464423684765046	4.087568188343383	0.21806607585332116	1
GO:0050877	nervous system process	854	3	APP|0;KRAS|0;NTRK1|0	1.6195827772704923	1.852328909705959	0.21839834412769554	1
GO:0051272	positive regulation of cellular component movement	463	2	APP|0;SASH1|1	0.8780641989183114	2.277737780977522	0.21866747700762712	1
GO:0043069	negative regulation of programmed cell death	855	3	KRAS|0;NTRK1|0;TNIP2|0	1.6214792442227997	1.8501624431448993	0.21890139379989915	1
GO:0008584	male gonad development	130	1	NTRK1|0	0.24654070379995785	4.0561253561253565	0.2195625470719177	1
GO:0010634	positive regulation of epithelial cell migration	130	1	SASH1|1	0.24654070379995785	4.0561253561253565	0.2195625470719177	1
GO:0046546	development of primary male sexual characteristics	130	1	NTRK1|0	0.24654070379995785	4.0561253561253565	0.2195625470719177	1
GO:0046683	response to organophosphorus	131	1	APP|0	0.2484371707522652	4.025162567147301	0.22105626020930036	1
GO:0040012	regulation of locomotion	861	3	APP|0;TRIM25|0;SASH1|1	1.632858045936644	1.8372693250742032	0.2219254250932633	1
GO:1902652	secondary alcohol metabolic process	132	1	APP|0	0.25033363770457256	3.9946689113355784	0.22254722015360406	1
GO:2001257	regulation of cation channel activity	132	1	APP|0	0.25033363770457256	3.9946689113355784	0.22254722015360406	1
GO:0014070	response to organic cyclic compound	863	3	APP|0;KRAS|0;TRIM25|0	1.6366509798412585	1.8330114587356767	0.22293558856961038	1
GO:0044087	regulation of cellular component biogenesis	864	3	APP|0;NTRK1|0;LRRN3|1	1.638547446793566	1.8308899176954734	0.22344106819188903	1
GO:0001906	cell killing	133	1	SERPINB4|0	0.25223010465687995	3.9646338067390703	0.22403543178464647	1
GO:0050852	T cell receptor signaling pathway	133	1	IKBKG|0	0.25223010465687995	3.9646338067390703	0.22403543178464647	1
GO:1902107	positive regulation of leukocyte differentiation	133	1	RUNX3|0	0.25223010465687995	3.9646338067390703	0.22403543178464647	1
GO:0038127	ERBB signaling pathway	134	1	APP|0	0.25412657160918734	3.935046987285793	0.2255208999739413	1
GO:0050954	sensory perception of mechanical stimulus	134	1	NTRK1|0	0.25412657160918734	3.935046987285793	0.2255208999739413	1
GO:0044089	positive regulation of cellular component biogenesis	473	2	NTRK1|0;LRRN3|1	0.8970288684413851	2.2295826481872996	0.22570180282309205	1
GO:0001889	liver development	135	1	KRAS|0	0.25602303856149466	3.905898491083677	0.22700362958471232	1
GO:0009411	response to UV	135	1	RPL26|1	0.25602303856149466	3.905898491083677	0.22700362958471232	1
GO:2000045	regulation of G1/S transition of mitotic cell cycle	135	1	RPL26|1	0.25602303856149466	3.905898491083677	0.22700362958471232	1
GO:0045597	positive regulation of cell differentiation	874	3	APP|0;RUNX3|0;NTRK1|0	1.6575121163166397	1.8099415204678362	0.22851014678864012	1
GO:0044772	mitotic cell cycle phase transition	479	2	APP|0;RPL26|1	0.9084076701552293	2.2016546818216964	0.22993269723366816	1
GO:0010557	positive regulation of macromolecule biosynthetic process	1747	5	APP|0;RUNX3|0;RPL26|1;IKBKG|0;TNIP2|0	3.313127765680972	1.5091479573448663	0.23087142478860045	1
GO:0010594	regulation of endothelial cell migration	138	1	SASH1|1	0.26171243941841676	3.820987654320988	0.23143543545405032	1
GO:0061008	hepaticobiliary system development	138	1	KRAS|0	0.26171243941841676	3.820987654320988	0.23143543545405032	1
GO:0040017	positive regulation of locomotion	482	2	APP|0;SASH1|1	0.9140970710121514	2.1879514369140924	0.23205076970026273	1
GO:2000026	regulation of multicellular organismal development	1751	5	APP|0;RUNX3|0;NTRK1|0;SASH1|1;LRRN3|1	3.320713633490201	1.5057004463058148	0.23231710817522777	1
GO:0000077	DNA damage checkpoint	139	1	RPL26|1	0.26360890637072415	3.793498534505729	0.23290725921763245	1
GO:0035264	multicellular organism growth	139	1	APP|0	0.26360890637072415	3.793498534505729	0.23290725921763245	1
GO:0010720	positive regulation of cell development	484	2	APP|0;NTRK1|0	0.9178900049167661	2.178910315273952	0.23346373315299096	1
GO:0090501	RNA phosphodiester bond hydrolysis	140	1	RPS21|1	0.26550537332303153	3.7664021164021166	0.23437636859492916	1
GO:0009991	response to extracellular stimulus	486	2	NTRK1|0;TRIM25|0	0.9216829388213809	2.169943606157598	0.234877399921679	1
GO:0000187	activation of MAPK activity	142	1	IKBKG|0	0.26929830722764625	3.7133541992696926	0.23730646343753248	1
GO:0051384	response to glucocorticoid	142	1	KRAS|0	0.26929830722764625	3.7133541992696926	0.23730646343753248	1
GO:0071695	anatomical structure maturation	142	1	APP|0	0.26929830722764625	3.7133541992696926	0.23730646343753248	1
GO:0010212	response to ionizing radiation	143	1	RPL26|1	0.27119477417995363	3.6873866873866876	0.23876745850579628	1
GO:0001959	regulation of cytokine-mediated signaling pathway	144	1	IKBKG|0	0.273091241132261	3.6617798353909463	0.24022575839371663	1
GO:0014074	response to purine-containing compound	144	1	APP|0	0.273091241132261	3.6617798353909463	0.24022575839371663	1
GO:0016125	sterol metabolic process	144	1	APP|0	0.273091241132261	3.6617798353909463	0.24022575839371663	1
GO:0045931	positive regulation of mitotic cell cycle	144	1	APP|0	0.273091241132261	3.6617798353909463	0.24022575839371663	1
GO:0048754	branching morphogenesis of an epithelial tube	144	1	KRAS|0	0.273091241132261	3.6617798353909463	0.24022575839371663	1
GO:0010389	regulation of G2/M transition of mitotic cell cycle	145	1	APP|0	0.27498770808456835	3.636526181353768	0.24168136788235406	1
GO:0050793	regulation of developmental process	2238	6	APP|0;RUNX3|0;KRAS|0;NTRK1|0;SASH1|1;LRRN3|1	4.24429303926389	1.4136629927514646	0.24242344454402298	1
GO:0002695	negative regulation of leukocyte activation	146	1	RUNX3|0	0.27688417503687573	3.6116184677828516	0.2431342917446293	1
GO:0045766	positive regulation of angiogenesis	147	1	SASH1|1	0.2787806419891831	3.5870496346686824	0.24458453474533193	1
GO:0006606	protein import into nucleus	148	1	RPL23|1	0.28067710894149045	3.562812812812813	0.24603210164113487	1
GO:0043902	positive regulation of multi-organism process	148	1	SASH1|1	0.28067710894149045	3.562812812812813	0.24603210164113487	1
GO:1902806	regulation of cell cycle G1/S phase transition	148	1	RPL26|1	0.28067710894149045	3.562812812812813	0.24603210164113487	1
GO:0010035	response to inorganic substance	503	2	APP|0;NTRK1|0	0.9539228770106061	2.096605551873942	0.2469185443004891	1
GO:0010970	transport along microtubule	149	1	APP|0	0.28257357589379783	3.5389013174248074	0.24747699718061222	1
GO:0099111	microtubule-based transport	149	1	APP|0	0.28257357589379783	3.5389013174248074	0.24747699718061222	1
GO:0051897	positive regulation of protein kinase B signaling	150	1	MFHAS1|1	0.2844700428461052	3.5153086419753086	0.24891922610424355	1
GO:0031570	DNA integrity checkpoint	151	1	RPL26|1	0.28636650979841255	3.4920284522933533	0.25035879314443565	1
GO:0043901	negative regulation of multi-organism process	151	1	TRIM25|0	0.28636650979841255	3.4920284522933533	0.25035879314443565	1
GO:0046661	male sex differentiation	151	1	NTRK1|0	0.28636650979841255	3.4920284522933533	0.25035879314443565	1
GO:0034654	nucleobase-containing compound biosynthetic process	3701	9	APP|0;RUNX3|0;KRAS|0;NTRK1|0;RPS14|1;TRIM25|0;IKBKG|0;RPL23|1;TNIP2|0	7.018824190489569	1.2822660542195803	0.2513865351741227	1
GO:0022408	negative regulation of cell-cell adhesion	152	1	RUNX3|0	0.28826297675071993	3.4690545808966866	0.2517957030255299	1
GO:0045619	regulation of lymphocyte differentiation	154	1	RUNX3|0	0.29205591065533465	3.4240019240019244	0.2546615701675604	1
GO:0048469	cell maturation	154	1	APP|0	0.29205591065533465	3.4240019240019244	0.2546615701675604	1
GO:0060759	regulation of response to cytokine stimulus	154	1	IKBKG|0	0.29205591065533465	3.4240019240019244	0.2546615701675604	1
GO:0044770	cell cycle phase transition	514	2	APP|0;RPL26|1	0.9747840134859872	2.051736561464188	0.2547291541217147	1
GO:0048015	phosphatidylinositol-mediated signaling	155	1	NTRK1|0	0.29395237760764203	3.4019115890083635	0.2560905368369826	1
GO:0016241	regulation of macroautophagy	156	1	IKBKG|0	0.2958488445599494	3.380104463437797	0.2575168651643083	1
GO:0048017	inositol lipid-mediated signaling	157	1	NTRK1|0	0.2977453115122568	3.358575135645199	0.2589405598337611	1
GO:0007264	small GTPase mediated signal transduction	521	2	KRAS|0;NTRK1|0	0.9880592821521388	2.024170043363901	0.2597053313280506	1
GO:0031960	response to corticosteroid	158	1	KRAS|0	0.29964177846456413	3.3373183309892176	0.2603616255215796	1
GO:0031328	positive regulation of cellular biosynthetic process	1828	5	APP|0;RUNX3|0;RPL26|1;IKBKG|0;TNIP2|0	3.4667415888178685	1.4422765215981848	0.260704588857839	1
GO:0007093	mitotic cell cycle checkpoint	159	1	RPL26|1	0.3015382454168715	3.316328907523876	0.26178006689603206	1
GO:0030324	lung development	159	1	KRAS|0	0.3015382454168715	3.316328907523876	0.26178006689603206	1
GO:0071346	cellular response to interferon-gamma	159	1	TRIM25|0	0.3015382454168715	3.316328907523876	0.26178006689603206	1
GO:1902749	regulation of cell cycle G2/M phase transition	160	1	APP|0	0.3034347123691789	3.2956018518518517	0.26319588861742804	1
GO:0048667	cell morphogenesis involved in neuron differentiation	526	2	APP|0;NTRK1|0	0.9975416169136756	2.0049288832558796	0.26326186559565645	1
GO:0002685	regulation of leukocyte migration	161	1	APP|0	0.30533117932148623	3.2751322751322753	0.2646090953381305	1
GO:0050792	regulation of viral process	162	1	TRIM25|0	0.3072276462737936	3.254915409236397	0.26601969170257145	1
GO:0019882	antigen processing and presentation	163	1	IKBKG|0	0.309124113226101	3.2349466030447624	0.2674276823472628	1
GO:0030323	respiratory tube development	163	1	KRAS|0	0.309124113226101	3.2349466030447624	0.2674276823472628	1
GO:0018130	heterocycle biosynthetic process	3759	9	APP|0;RUNX3|0;KRAS|0;NTRK1|0;RPS14|1;TRIM25|0;IKBKG|0;RPL23|1;TNIP2|0	7.128819273723396	1.262481156335905	0.2674851949281287	1
GO:0009891	positive regulation of biosynthetic process	1852	5	APP|0;RUNX3|0;RPL26|1;IKBKG|0;TNIP2|0	3.512256795673246	1.423586113110951	0.26975113599406986	1
GO:0019438	aromatic compound biosynthetic process	3768	9	APP|0;RUNX3|0;KRAS|0;NTRK1|0;RPS14|1;TRIM25|0;IKBKG|0;RPL23|1;TNIP2|0	7.145887476294162	1.2594656758669498	0.2700188611954002	1
GO:1901991	negative regulation of mitotic cell cycle phase transition	165	1	RPL26|1	0.3129170471307157	3.1957351290684626	0.27023586498392527	1
GO:1904018	positive regulation of vasculature development	165	1	SASH1|1	0.3129170471307157	3.1957351290684626	0.27023586498392527	1
GO:0050866	negative regulation of cell activation	166	1	RUNX3|0	0.3148135140830231	3.1764837126282908	0.2716360662094395	1
GO:0030705	cytoskeleton-dependent intracellular transport	167	1	APP|0	0.31670998103533043	3.157462852073631	0.2730336801823159	1
GO:0007219	Notch signaling pathway	168	1	APP|0	0.3186064479876378	3.1386684303350973	0.2744287114996633	1
GO:0051170	import into nucleus	168	1	RPL23|1	0.3186064479876378	3.1386684303350973	0.2744287114996633	1
GO:0071840	cellular component organization or biogenesis	5803	13	APP|0;KRAS|0;NTRK1|0;RPL11|1;RPL26|1;RPL35A|1;RPS14|1;RPS17|1;RPS21|1;RPL23|1;RPL35|1;CALML5|0;LRRN3|1	11.005197724239657	1.181260012381846	0.27665604549829426	1
GO:0061136	regulation of proteasomal protein catabolic process	170	1	RPL11|1	0.3223993818922526	3.101742919389978	0.2772110445170065	1
GO:1903708	positive regulation of hemopoiesis	170	1	RUNX3|0	0.3223993818922526	3.101742919389978	0.2772110445170065	1
GO:0010952	positive regulation of peptidase activity	171	1	APP|0	0.3242958488445599	3.083604071908166	0.27859835537206035	1
GO:0071248	cellular response to metal ion	172	1	APP|0	0.3261923157968673	3.0656761412575366	0.27998310188172604	1
GO:0006935	chemotaxis	551	2	APP|0;NTRK1|0	1.0449532907213597	1.9139611480809307	0.28105881022665746	1
GO:0050851	antigen receptor-mediated signaling pathway	173	1	IKBKG|0	0.3280887827491747	3.0479554699207876	0.2813652886040289	1
GO:0042330	taxis	553	2	APP|0;NTRK1|0	1.0487462246259744	1.9070390462795528	0.28248285587182465	1
GO:0022008	neurogenesis	1425	4	APP|0;RUNX3|0;KRAS|0;NTRK1|0	2.7024654070379994	1.4801299545159194	0.28258314548625885	1
GO:0007565	female pregnancy	174	1	KRAS|0	0.329985249701482	3.0304384844614733	0.2827449200892176	1
GO:0071478	cellular response to radiation	174	1	RPL26|1	0.329985249701482	3.0304384844614733	0.2827449200892176	1
GO:0006357	regulation of transcription by RNA polymerase II	2361	6	APP|0;RUNX3|0;RPS14|1;IKBKG|0;RPL23|1;TNIP2|0	4.4775584743976955	1.3400160007529769	0.28415687053175676	1
GO:0045893	positive regulation of transcription, DNA-templated	1429	4	APP|0;RUNX3|0;IKBKG|0;TNIP2|0	2.710051274847229	1.4759868335795558	0.28433448422430274	1
GO:0042221	response to chemical	3820	9	APP|0;RUNX3|0;KRAS|0;NTRK1|0;TRIM25|0;IKBKG|0;RPL23|1;SASH1|1;TNIP2|0	7.244503757814146	1.242321116928447	0.2848351106281757	1
GO:0007188	adenylate cyclase-modulating G protein-coupled receptor signaling pathway	176	1	MTNR1A|0	0.3337781836060968	2.9960016835016834	0.28549653551042653	1
GO:0061138	morphogenesis of a branching epithelium	176	1	KRAS|0	0.3337781836060968	2.9960016835016834	0.28549653551042653	1
GO:0097190	apoptotic signaling pathway	558	2	RPL11|1;RPL26|1	1.0582285593875114	1.889950882782424	0.28604269513553404	1
GO:0002703	regulation of leukocyte mediated immunity	177	1	SERPINB4|0	0.3356746505584041	2.9790751203180585	0.28686852850816635	1
GO:0034341	response to interferon-gamma	177	1	TRIM25|0	0.3356746505584041	2.9790751203180585	0.28686852850816635	1
GO:0071897	DNA biosynthetic process	177	1	TRIM25|0	0.3356746505584041	2.9790751203180585	0.28686852850816635	1
GO:0007346	regulation of mitotic cell cycle	561	2	APP|0;RPL26|1	1.0639179602444335	1.8798441935696837	0.2881783140637827	1
GO:0071396	cellular response to lipid	561	2	SASH1|1;TNIP2|0	1.0639179602444335	1.8798441935696837	0.2881783140637827	1
GO:1902905	positive regulation of supramolecular fiber organization	178	1	APP|0	0.3375711175107115	2.96233874323762	0.2882379843922548	1
GO:0043542	endothelial cell migration	179	1	SASH1|1	0.3394675844630189	2.9457893647837783	0.2896049076742383	1
GO:1901988	negative regulation of cell cycle phase transition	179	1	RPL26|1	0.3394675844630189	2.9457893647837783	0.2896049076742383	1
GO:0048666	neuron development	993	3	APP|0;RUNX3|0;NTRK1|0	1.8831916836412164	1.5930401700794452	0.2904094873896461	1
GO:0007626	locomotory behavior	181	1	APP|0	0.3432605183676336	2.9132392060568857	0.2923311744395827	1
